"SITE","PLOT","TREAT","SPP","DBH","CANOPY","BROWSE","UND","START_END","CLUMP","QUAD"
"DALTON","47_2",2,"ALCR",1.5,85,"y","LITTER","END","CLUMP",2
"DALTON","37_3",3,"SAGL",1.1,100,"y","EQSC","START","CLUMP",2
"DALTON","37_3",3,"SAGL",1.6,0,"y","EQSC","","CLUMP",2
"DALTON","37_3",3,"SAGL",2.4,85,"y","EQSC","","CLUMP",2
"DALTON","37_3",3,"SAGL",1.8,65,"y","EQSC","","CLUMP",2
"DALTON","37_3",3,"SAGL",1.7,95,"y","EQSC","","CLUMP",2
"DALTON","37_3",3,"SAGL",1.8,90,"y","EQSC","","CLUMP",2
"DALTON","37_3",3,"SAGL",1.3,90,"y","EQSC","","CLUMP",2
"DALTON","37_3",3,"SAGL",0.7,95,"y","EQSC","END","CLUMP",2
"DALTON","37_3",3,"BENE",1.1,95,"n","EQSC","","IND",2
"DALTON","37_3",3,"ALCR",2.5,90,"y","LITTER","START","CLUMP",2
"DALTON","37_3",3,"ALCR",1.2,95,"y","LITTER","","CLUMP",2
"DALTON","37_3",3,"ALCR",1.9,100,"y","LITTER","END","CLUMP",2
"DALTON","37_3",3,"BENE",1.1,0,"y","MOSS","","IND",2
"DALTON","37_3",3,"SAGL",0.2,100,"n","LITTER","","IND",2
"DALTON","37_3",3,"BENE",0.1,100,"n","MOSS","","IND",2
"DALTON","37_3",3,"SAGL",1.2,0,"y","MOSS","START","CLUMP",2
"DALTON","37_3",3,"SAGL",0.9,0,"y","MOSS","END","CLUMP",2
"DALTON","37_3",3,"BENE",2.8,100,"n","MOSS","","IND",2
"DALTON","37_3",3,"ALCR",1.8,100,"y","EQSY","START","CLUMP",2
"DALTON","37_3",3,"ALCR",1.8,100,"y","EQSY","","CLUMP",2
"DALTON","37_3",3,"ALCR",1.5,100,"y","EQSY","","CLUMP",2
"DALTON","37_3",3,"ALCR",1.9,100,"y","EQSY","END","CLUMP",2
"DALTON","37_3",3,"BENE",1.7,0,"n","MOSS","","IND",2
"DALTON","37_3",3,"ALCR",2.3,100,"y","CHAN","","IND",2
"DALTON","37_3",3,"ALCR",1.6,95,"y","GRASS","START","CLUMP",2
"DALTON","37_3",3,"ALCR",2.2,90,"y","GRASS","","CLUMP",2
"DALTON","37_3",3,"ALCR",1.8,70,"y","GRASS","","CLUMP",2
"DALTON","37_3",3,"ALCR",2.1,95,"y","GRASS","","CLUMP",2
"DALTON","37_3",3,"ALCR",2.2,95,"y","GRASS","END","CLUMP",2
"DALTON","37_3",3,"BENE",1.3,100,"n","GRASS","","IND",2
"DALTON","37_3",3,"ALCR",1.6,100,"n","LITTER","","IND",2
"DALTON","37_3",3,"BENE",2.3,0,"n","LITTER","","IND",2
"DALTON","37_3",3,"SAGL",1.8,90,"y","LITTER","START","CLUMP",2
"DALTON","37_3",3,"SAGL",2,95,"y","LITTER","","CLUMP",2
"DALTON","37_3",3,"SAGL",2.1,100,"y","LITTER","","CLUMP",2
"DALTON","37_3",3,"SAGL",3.1,95,"n","LITTER","","CLUMP",2
"DALTON","37_3",3,"SAGL",3,100,"y","LITTER","END","CLUMP",2
"DALTON","37_3",3,"BENE",1.8,100,"n","CHAN","","IND",2
"DALTON","37_3",3,"SAGL",1.8,90,"n","LITTER","START","CLUMP",2
"DALTON","37_3",3,"SAGL",1.4,95,"y","LITTER","","CLUMP",2
"DALTON","37_3",3,"SAGL",1.7,80,"y","LITTER","","CLUMP",2
"DALTON","37_3",3,"SAGL",1.6,90,"y","LITTER","","CLUMP",2
"DALTON","37_3",3,"SAGL",1.5,65,"y","LITTER","END","CLUMP",2
"DALTON","37_3",3,"ALCR",1.3,100,"n","MOSS","","IND",2
"DALTON","37_3",3,"ALCR",1.2,90,"n","LITTER","START","CLUMP",2
"DALTON","37_3",3,"ALCR",1.4,100,"n","LITTER","END","CLUMP",2
"DALTON","37_3",3,"SAGL",0.4,100,"n","EQSC","","IND",2
"DALTON","37_3",3,"ALCR",0.5,100,"y","MOSS","START","CLUMP",2
"DALTON","37_3",3,"ALCR",0.3,100,"n","MOSS","","CLUMP",2
"DALTON","37_3",3,"ALCR",0.6,100,"n","MOSS","END","CLUMP",2
"DALTON","37_3",3,"ALCR",1.3,100,"n","LITTER","","IND",2
"DALTON","37_3",3,"ALCR",1.2,100,"n","MOSS","","IND",2
"DALTON","37_3",3,"ALCR",1.2,100,"n","MOSS","","IND",2
"DALTON","37_3",3,"SAGL",1.2,100,"y","MOSS","START","CLUMP",2
"DALTON","37_3",3,"SAGL",1.3,100,"y","MOSS","","CLUMP",2
"DALTON","37_3",3,"SAGL",0.7,100,"y","MOSS","END","CLUMP",2
"DALTON","37_3",3,"ALCR",1.5,100,"n","MOSS","START","CLUMP",2
"DALTON","37_3",3,"ALCR",1.5,100,"n","MOSS","","CLUMP",2
"DALTON","37_3",3,"ALCR",0.5,100,"n","MOSS","","CLUMP",2
"DALTON","37_3",3,"ALCR",1.6,100,"n","MOSS","","CLUMP",2
"DALTON","37_3",3,"ALCR",0.6,100,"n","MOSS","","CLUMP",2
"DALTON","37_3",3,"ALCR",1.8,100,"n","MOSS","","CLUMP",2
"DALTON","37_3",3,"ALCR",1.5,100,"n","MOSS","END","CLUMP",2
"DALTON","37_3",3,"BENE",1.9,100,"n","MOSS","","IND",2
"DALTON","37_3",3,"BENE",2.1,100,"n","MOSS","","IND",2
"DALTON","37_3",3,"BENE",2.5,0,"y","LITTER","","IND",2
"DALTON","37_3",3,"SAGL",1,30,"y","CHAN","","IND",2
"DALTON","37_3",3,"SAGL",1.4,60,"y","MOSS","START","CLUMP",2
"DALTON","37_3",3,"SAGL",2.6,100,"n","MOSS","","CLUMP",2
"DALTON","37_3",3,"SAGL",1.8,90,"n","MOSS","END","CLUMP",2
"DALTON","37_3",3,"SAGL",1.8,90,"y","LITTER","","IND",2
"DALTON","37_3",3,"BENE",2.3,100,"n","LITTER","","IND",2
"DALTON","37_3",3,"SAGL",1.2,95,"y","LITTER","","IND",2
"DALTON","37_3",3,"SAGL",2,85,"y","LITTER","START","CLUMP",2
"DALTON","37_3",3,"SAGL",1.5,85,"y","LITTER","END","CLUMP",2
"DALTON","37_3",3,"SAGL",0.7,0,"y","MOSS","START","CLUMP",2
"DALTON","37_3",3,"SAGL",1.5,80,"y","MOSS","","CLUMP",2
"DALTON","37_3",3,"SAGL",1.1,0,"y","MOSS","","CLUMP",2
"DALTON","37_3",3,"SAGL",0.6,0,"y","MOSS","","CLUMP",2
"DALTON","37_3",3,"SAGL",1,0,"y","MOSS","END","CLUMP",2
"DALTON","37_3",3,"ALCR",0.4,100,"y","MOSS","START","CLUMP",2
"DALTON","37_3",3,"ALCR",1.4,100,"n","MOSS","END","CLUMP",2
"DALTON","37_3",3,"SA_5",1.2,100,"n","LITTER","","IND",2
"DALTON","37_3",3,"BENE",1,0,"y","LICHEN","","IND",2
"DALTON","37_3",3,"SAGL",1.2,80,"y","LITTER","START","CLUMP",2
"DALTON","37_3",3,"SAGL",0.9,90,"y","LITTER","END","CLUMP",2
"DALTON","37_3",3,"SAGL",1.3,80,"y","LITTER","START","CLUMP",2
"DALTON","37_3",3,"SAGL",2.2,100,"n","LITTER","","CLUMP",2
"DALTON","37_3",3,"SAGL",1.7,100,"y","LITTER","END","CLUMP",2
"DALTON","37_3",3,"SAGL_R",0.9,90,"y","LITTER","START","CLUMP",2
"DALTON","37_3",3,"SAGL_R",0.6,100,"y","LITTER","END","CLUMP",2
"DALTON","37_3",3,"SAGL",1.5,100,"n","LITTER","","IND",2
"DALTON","37_3",3,"SAGL",2.2,75,"y","GRASS","","IND",2
"DALTON","37_3",3,"SAGL",1.4,95,"y","LITTER","START","CLUMP",2
"DALTON","37_3",3,"SAGL",1,100,"y","LITTER","","CLUMP",2
"DALTON","37_3",3,"SAGL",1.1,100,"y","LITTER","END","CLUMP",2
"DALTON","37_3",3,"BENE",1.2,0,"y","LITTER","","IND",2
"DALTON","37_3",3,"BENE",1.8,0,"n","LITTER","","IND",2
"DALTON","37_3",3,"BENE",1.1,20,"y","MOSS","START","CLUMP",2
"DALTON","37_3",3,"BENE",1.9,100,"n","MOSS","END","CLUMP",2
"DALTON","37_3",3,"SAGL",1,100,"y","LITTER","START","CLUMP",2
"DALTON","37_3",3,"SAGL",1.5,90,"y","LITTER","","CLUMP",2
"DALTON","37_3",3,"SAGL",0.9,100,"y","LITTER","","CLUMP",2
"DALTON","37_3",3,"SAGL",2.2,95,"y","LITTER","","CLUMP",2
"DALTON","37_3",3,"SAGL",1.4,100,"y","LITTER","END","CLUMP",2
"DALTON","37_3",3,"SA_5",1.9,0,"y","MOSS","START","CLUMP",2
"DALTON","37_3",3,"SA_5",1.8,0,"y","MOSS","","CLUMP",2
"DALTON","37_3",3,"SA_5",1.4,0,"y","MOSS","","CLUMP",2
"DALTON","37_3",3,"SA_5",1.2,0,"y","MOSS","","CLUMP",2
"DALTON","37_3",3,"SA_5",0.9,0,"y","MOSS","","CLUMP",2
"DALTON","37_3",3,"SA_5",0.6,0,"y","MOSS","","CLUMP",2
"DALTON","37_3",3,"SA_5",0.5,50,"y","MOSS","END","CLUMP",2
"DALTON","37_3",3,"SAGL",1.2,100,"y","LITTER","START","CLUMP",2
"DALTON","37_3",3,"SAGL",1.4,0,"y","LITTER","","CLUMP",2
"DALTON","37_3",3,"SAGL",2.2,90,"y","LITTER","END","CLUMP",2
"DALTON","37_3",3,"BENE",2.6,100,"n","MOSS","START","CLUMP",2
"DALTON","37_3",3,"BENE",2.2,80,"y","MOSS","END","CLUMP",2
"DALTON","37_3",3,"BENE",0.9,0,"y","LITTER","","IND",2
"DALTON","37_3",3,"BENE",2.6,80,"y","LITTER","START","CLUMP",2
"DALTON","37_3",3,"BENE",1,100,"n","LITTER","END","CLUMP",2
"DALTON","37_3",3,"SAGL",0.3,100,"n","MOSS","START","CLUMP",2
"DALTON","37_3",3,"SAGL",1.1,100,"n","MOSS","END","CLUMP",2
"DALTON","37_3",3,"BENE",2.6,100,"n","MOSS","START","CLUMP",2
"DALTON","37_3",3,"BENE",2.5,100,"n","MOSS","END","CLUMP",2
"DALTON","37_3",3,"SA_5",0.4,100,"n","LITTER","","IND",2
"DALTON","37_3",3,"SAGL",0.8,100,"n","LITTER","START","CLUMP",2
"DALTON","37_3",3,"SAGL",1.9,100,"n","LITTER","","CLUMP",2
"DALTON","37_3",3,"SAGL",2.4,100,"n","LITTER","","CLUMP",2
"DALTON","37_3",3,"SAGL",1.1,100,"n","LITTER","","CLUMP",2
"DALTON","37_3",3,"SAGL",1,100,"n","LITTER","","CLUMP",2
"DALTON","37_3",3,"SAGL",2.1,100,"n","LITTER","END","CLUMP",2
"DALTON","37_3",3,"BENE",2.1,100,"n","MOSS","","IND",2
"DALTON","37_3",3,"BENE",2.4,0,"y","MOSS","","IND",2
"DALTON","37_3",3,"SA_5",0.6,100,"n","MOSS","","IND",2
"DALTON","37_3",3,"BENE",2,0,"y","MOSS","","IND",2
"DALTON","37_3",3,"SAGL",0.9,90,"y","MOSS","START","CLUMP",2
"DALTON","37_3",3,"SAGL",0.6,80,"y","MOSS","","CLUMP",2
"DALTON","37_3",3,"SAGL",1,100,"n","MOSS","END","CLUMP",2
"DALTON","37_3",3,"SAGL",1.9,100,"n","LITTER","START","CLUMP",2
"DALTON","37_3",3,"SAGL",1.4,100,"n","LITTER","END","CLUMP",2
"DALTON","37_3",3,"SAGL",1.4,30,"y","LITTER","START","CLUMP",2
"DALTON","37_3",3,"SAGL",1.9,30,"y","LITTER","","CLUMP",2
"DALTON","37_3",3,"SAGL",1.5,20,"y","LITTER","","CLUMP",2
"DALTON","37_3",3,"SAGL",1.7,70,"y","LITTER","","CLUMP",2
"DALTON","37_3",3,"SAGL",1,40,"y","LITTER","","CLUMP",2
"DALTON","37_3",3,"SAGL",0.9,0,"y","LITTER","END","CLUMP",2
"DALTON","37_3",3,"SAGL",0.6,80,"y","LITTER","START","CLUMP",2
"DALTON","37_3",3,"SAGL",1.2,95,"y","LITTER","","CLUMP",2
"DALTON","37_3",3,"SAGL",1.3,95,"y","LITTER","","CLUMP",2
"DALTON","37_3",3,"SAGL",1.6,90,"n","LITTER","END","CLUMP",2
"DALTON","37_3",3,"BENE",2.4,100,"n","LITTER","","IND",2
"DALTON","37_3",3,"BENE",2.3,100,"n","LITTER","","IND",2
"DALTON","37_3",3,"BENE",2.3,100,"y","MOSS","","IND",2
"DALTON","37_3",3,"BENE",2.9,100,"n","LITTER","START","CLUMP",2
"DALTON","37_3",3,"BENE",1.1,100,"n","LITTER","END","CLUMP",2
"DALTON","37_3",3,"SAGL",0.9,80,"y","MOSS","START","CLUMP",2
"DALTON","37_3",3,"SAGL",0.8,100,"y","MOSS","","CLUMP",2
"DALTON","37_3",3,"SAGL",1,85,"y","MOSS","END","CLUMP",2
"DALTON","37_3",3,"SAGL",0.5,75,"y","MOSS","START","CLUMP",2
"DALTON","37_3",3,"SAGL",0.6,80,"y","MOSS","END","CLUMP",2
"DALTON","37_3",3,"BENE",1.2,100,"y","MOSS","START","CLUMP",2
"DALTON","37_3",3,"BENE",1.4,20,"y","MOSS","END","CLUMP",2
"DALTON","37_3",3,"SA_5",0.6,90,"y","MOSS","START","CLUMP",2
"DALTON","37_3",3,"SA_5",0.8,80,"n","MOSS","","CLUMP",2
"DALTON","37_3",3,"SA_5",0.9,100,"n","MOSS","","CLUMP",2
"DALTON","37_3",3,"SA_5",0.8,80,"y","MOSS","END","CLUMP",2
"DALTON","37_3",3,"SA_5",2,75,"y","LITTER","START","CLUMP",2
"DALTON","37_3",3,"SA_5",1,60,"y","LITTER","","CLUMP",2
"DALTON","37_3",3,"SA_5",0.3,100,"y","LITTER","","CLUMP",2
"DALTON","37_3",3,"SA_5",1,90,"y","LITTER","","CLUMP",2
"DALTON","37_3",3,"SA_5",0.9,85,"y","LITTER","","CLUMP",2
"DALTON","37_3",3,"SA_5",0.7,95,"y","LITTER","","CLUMP",2
"DALTON","37_3",3,"SA_5",1.2,40,"y","LITTER","","CLUMP",2
"DALTON","37_3",3,"SA_5",1.3,95,"y","LITTER","","CLUMP",2
"DALTON","37_3",3,"SA_5",1.3,100,"y","LITTER","","CLUMP",2
"DALTON","37_3",3,"SA_5",1.6,65,"y","LITTER","END","CLUMP",2
"DALTON","37_3",3,"SA_5",0.8,90,"y","MOSS","START","CLUMP",2
"DALTON","37_3",3,"SA_5",1.1,60,"y","MOSS","END","CLUMP",2
"DALTON","15_3",3,"BENE",2,95,"y","EQSC","START","CLUMP",0.2
"DALTON","15_3",3,"BENE",1.3,5,"y","EQSC","END","CLUMP",0.2
"DALTON","15_3",3,"BENE",1.9,90,"y","ROAC","","IND",0.2
"DALTON","15_3",3,"BENE",1.4,20,"y","LITTER","","IND",0.2
"DALTON","15_3",3,"BENE",2.1,90,"y","GRASS","START","CLUMP",0.2
"DALTON","15_3",3,"BENE",1.9,95,"y","GRASS","END","CLUMP",0.2
"DALTON","15_3",3,"BENE",1.9,95,"y","LITTER","","IND",0.2
"DALTON","15_3",3,"BENE",1.9,95,"y","LEGR","","IND",0.2
"DALTON","15_3",3,"BENE",2.8,90,"n","LITTER","","IND",0.2
"DALTON","15_3",3,"BENE",1.4,90,"n","LITTER","","IND",0.2
"DALTON","15_3",3,"BENE",1.4,95,"n","MOSS","","IND",0.2
"DALTON","15_3",3,"BENE",0.6,50,"y","EQSC","START","CLUMP",0.2
"DALTON","15_3",3,"BENE",0.6,50,"y","EQSC","END","CLUMP",0.2
"DALTON","15_3",3,"BENE",0.1,100,"n","LITTER","","IND",0.2
"DALTON","15_3",3,"BENE",1.9,70,"y","VAUL","","IND",0.2
"DALTON","15_3",3,"BENE",0.4,70,"y","LITTER","","IND",0.2
"DALTON","15_3",3,"BENE",0.3,100,"n","LITTER","","IND",0.2
"DALTON","15_3",3,"BENE",2.9,95,"y","LITTER","START","CLUMP",0.2
"DALTON","15_3",3,"BENE",1.7,70,"y","LITTER","","CLUMP",0.2
"DALTON","15_3",3,"BENE",1.9,95,"n","LITTER","END","CLUMP",0.2
"DALTON","15_3",3,"BENE",2.6,70,"y","LITTER","START","CLUMP",0.2
"DALTON","15_3",3,"BENE",1.5,70,"y","LITTER","END","CLUMP",0.2
"DALTON","15_3",3,"BENE",0.5,70,"y","LEGR","START","CLUMP",0.2
"DALTON","15_3",3,"BENE",1.3,70,"n","LEGR","","CLUMP",0.2
"DALTON","15_3",3,"BENE",0.4,100,"n","LEGR","END","CLUMP",0.2
"DALTON","15_3",3,"BENE",5.2,95,"n","CHAN","","IND",0.2
"DALTON","15_3",3,"BENE",1.3,95,"y","LEGR","","IND",0.2
"DALTON","15_3",3,"BENE",1.8,95,"y","LITTER","","IND",0.2
"DALTON","15_3",3,"BENE",2.1,95,"y","MOSS","","IND",0.2
"DALTON","15_3",3,"BENE",2.2,60,"y","LITTER","","IND",0.2
"DALTON","15_3",3,"BENE",1.9,40,"y","GRASS","","IND",0.2
"DALTON","15_3",3,"BENE",1.9,95,"y","GRASS","","IND",0.2
"DALTON","15_3",3,"BENE",1.9,20,"y","GRASS","","IND",0.2
"DALTON","15_3",3,"BENE",0.3,100,"n","LITTER","","IND",0.2
"DALTON","15_3",3,"BENE",2.1,95,"n","LITTER","START","CLUMP",0.2
"DALTON","15_3",3,"BENE",1.6,80,"y","LITTER","","CLUMP",0.2
"DALTON","15_3",3,"BENE",1.7,95,"n","LITTER","END","CLUMP",0.2
"DALTON","15_3",3,"BENE",1.5,90,"y","GRASS","","IND",0.2
"DALTON","15_3",3,"BENE",1.5,90,"y","LITTER","START","CLUMP",0.2
"DALTON","15_3",3,"BENE",1.3,5,"y","LITTER","END","CLUMP",0.2
"DALTON","15_3",3,"BENE",1.9,95,"y","MOSS","","IND",0.2
"DALTON","15_3",3,"BENE",2.2,90,"y","LITTER","","IND",0.2
"DALTON","15_3",3,"BENE",2.2,90,"y","LITTER","","IND",0.2
"DALTON","15_3",3,"SA_5",1.5,15,"y","GRASS","START","CLUMP",0.2
"DALTON","15_3",3,"SA_5",1.1,0,"y","GRASS","","CLUMP",0.2
"DALTON","15_3",3,"SA_5",1.8,30,"y","GRASS","","CLUMP",0.2
"DALTON","15_3",3,"SA_5",1.1,0,"y","GRASS","","CLUMP",0.2
"DALTON","15_3",3,"SA_5",1.2,0,"y","GRASS","","CLUMP",0.2
"DALTON","15_3",3,"SA_5",2,0,"y","GRASS","","CLUMP",0.2
"DALTON","15_3",3,"SA_5",2.4,80,"y","GRASS","","CLUMP",0.2
"DALTON","15_3",3,"SA_5",1.8,0,"y","GRASS","","CLUMP",0.2
"DALTON","15_3",3,"SA_5",2.5,0,"y","GRASS","","CLUMP",0.2
"DALTON","15_3",3,"SA_5",1,0,"y","GRASS","","CLUMP",0.2
"DALTON","15_3",3,"SA_5",1.2,0,"y","GRASS","END","CLUMP",0.2
"DALTON","15_3",3,"BENE",1.7,95,"y","MOSS","","IND",0.2
"DALTON","15_3",3,"BENE",1.1,100,"n","MOSS","","IND",0.2
"DALTON","15_3",3,"BENE",1.6,95,"y","MOSS","","IND",0.2
"DALTON","55_3",3,"BENE",1.7,90,"y","LITTER","START","CLUMP",2
"DALTON","55_3",3,"BENE",1.4,95,"y","LITTER","END","CLUMP",2
"DALTON","55_3",3,"BENE",1.3,0,"y","MOSS","","IND",2
"DALTON","55_3",3,"BENE",2.2,100,"n","MOSS","","IND",2
"DALTON","55_3",3,"BENE",0.4,100,"n","MOSS","","IND",2
"DALTON","55_3",3,"BENE",2.4,95,"n","MOSS","","IND",2
"DALTON","55_3",3,"BENE",1.6,95,"n","MOSS","","IND",2
"DALTON","55_3",3,"BENE",0.4,100,"n","MOSS","","IND",2
"DALTON","55_3",3,"BENE",1.6,95,"n","MOSS","","IND",2
"DALTON","55_3",3,"BENE",0.7,90,"y","MOSS","","IND",2
"DALTON","55_3",3,"BENE",2.5,0,"n","GRASS","","IND",2
"DALTON","55_3",3,"SA_5",2.2,80,"y","GRASS","START","CLUMP",2
"DALTON","55_3",3,"SA_5",2.2,0,"y","GRASS","","CLUMP",2
"DALTON","55_3",3,"SA_5",2.1,0,"y","GRASS","","CLUMP",2
"DALTON","55_3",3,"SA_5",2.4,0,"n","GRASS","","CLUMP",2
"DALTON","55_3",3,"SA_5",1.4,0,"n","GRASS","","CLUMP",2
"DALTON","55_3",3,"SA_5",1.2,0,"n","GRASS","END","CLUMP",2
"DALTON","55_3",3,"BENE",0.9,95,"y","LITTER","","IND",2
"DALTON","55_3",3,"BENE",0.3,100,"n","MOSS","","IND",2
"DALTON","55_3",3,"BENE",1.3,0,"n","MOSS","","IND",2
"DALTON","55_3",3,"BENE",2.5,95,"y","MOSS","","IND",2
"DALTON","55_3",3,"BENE",2.2,95,"n","MOSS","","IND",2
"DALTON","55_3",3,"BENE",0.9,0,"n","MOSS","","IND",2
"DALTON","55_3",3,"BENE",1.6,95,"y","LITTER","START","CLUMP",2
"DALTON","55_3",3,"BENE",1.8,95,"n","LITTER","END","CLUMP",2
"DALTON","55_3",3,"SA_5",1.8,100,"n","MOSS","START","CLUMP",2
"DALTON","55_3",3,"SA_5",1.4,0,"n","MOSS","","CLUMP",2
"DALTON","55_3",3,"SA_5",0.5,100,"n","MOSS","","CLUMP",2
"DALTON","55_3",3,"SA_5",1.1,0,"n","MOSS","","CLUMP",2
"DALTON","55_3",3,"SA_5",0.3,100,"n","MOSS","END","CLUMP",2
"DALTON","55_3",3,"ALCR",2.6,95,"n","MOSS","","IND",2
"DALTON","55_3",3,"BENE",2.1,90,"n","LITTER","","IND",2
"DALTON","55_3",3,"BENE",0.5,100,"y","MOSS","","IND",2
"DALTON","55_3",3,"BENE",2.2,80,"y","MOSS","","IND",2
"DALTON","55_3",3,"BENE",3,95,"y","LITTER","","IND",2
"DALTON","55_3",3,"BENE",0.3,100,"n","MOSS","","IND",2
"DALTON","55_3",3,"SA_5",1.7,40,"y","MOSS","START","CLUMP",2
"DALTON","55_3",3,"SA_5",1.4,90,"n","MOSS","","CLUMP",2
"DALTON","55_3",3,"SA_5",1.7,95,"n","MOSS","","CLUMP",2
"DALTON","55_3",3,"SA_5",1.6,60,"y","MOSS","","CLUMP",2
"DALTON","55_3",3,"SA_5",1.5,95,"n","MOSS","END","CLUMP",2
"DALTON","55_3",3,"BENE",0.5,100,"n","LITTER","START","CLUMP",2
"DALTON","55_3",3,"BENE",0.5,100,"n","LITTER","","CLUMP",2
"DALTON","55_3",3,"BENE",0.7,90,"n","LITTER","END","CLUMP",2
"DALTON","55_3",3,"SA_5",1.7,95,"y","MOSS","START","CLUMP",2
"DALTON","55_3",3,"SA_5",1.6,0,"n","MOSS","","CLUMP",2
"DALTON","55_3",3,"SA_5",1.1,0,"n","MOSS","","CLUMP",2
"DALTON","55_3",3,"SA_5",1.2,0,"n","MOSS","END","CLUMP",2
"DALTON","55_3",3,"BENE",0.6,100,"n","EQSC","START","CLUMP",2
"DALTON","55_3",3,"BENE",0.4,85,"y","EQSC","","CLUMP",2
"DALTON","55_3",3,"BENE",1.8,80,"y","EQSC","","CLUMP",2
"DALTON","55_3",3,"BENE",2.2,70,"y","EQSC","END","CLUMP",2
"DALTON","55_3",3,"BENE",2.2,95,"n","EQSC","","IND",2
"DALTON","55_3",3,"BENE",4.6,100,"n","EQSC","","IND",2
"DALTON","55_3",3,"BENE",1.7,90,"y","LITTER","","IND",2
"DALTON","55_3",3,"BENE",0.4,100,"y","LITTER","","IND",2
"DALTON","55_3",3,"BENE",3.2,95,"n","GRASS","","IND",2
"DALTON","55_3",3,"BENE",1.7,95,"n","LITTER","","IND",2
"DALTON","55_3",3,"BENE",1.4,0,"y","LITTER","","IND",2
"DALTON","55_3",3,"BENE",0.3,100,"n","LITTER","","IND",2
"DALTON","55_3",3,"BENE",1.4,95,"y","MOSS","","IND",2
"DALTON","55_3",3,"BENE",0.3,100,"n","MOSS","","IND",2
"DALTON","55_3",3,"BENE",1.8,60,"y","EQSC","","IND",2
"DALTON","55_3",3,"BENE",2.1,90,"y","MOSS","","IND",2
"DALTON","55_3",3,"BENE",0.3,100,"n","GRASS","","IND",2
"DALTON","55_3",3,"SA_5",1.2,90,"y","GRASS","START","CLUMP",2
"DALTON","55_3",3,"SA_5",1.2,80,"y","GRASS","","CLUMP",2
"DALTON","55_3",3,"SA_5",1.4,50,"y","GRASS","END","CLUMP",2
"DALTON","55_3",3,"BENE",2.7,95,"y","EQSC","","IND",2
"DALTON","55_3",3,"BENE",0.4,0,"y","EQSC","","IND",2
"DALTON","55_3",3,"BENE",1.2,0,"y","MOSS","","IND",2
"DALTON","55_3",3,"BENE",0.7,100,"n","EQSC","","IND",2
"DALTON","55_3",3,"SA_5",1.4,100,"y","MOSS","","IND",2
"DALTON","55_3",3,"BENE",0.3,100,"n","MOSS","","IND",2
"DALTON","55_3",3,"BENE",0.5,100,"n","MOSS","","IND",2
"DALTON","55_3",3,"SA_5",0.3,0,"n","EQSC","START","CLUMP",2
"DALTON","55_3",3,"SA_5",0.4,95,"n","MOSS","","CLUMP",2
"DALTON","55_3",3,"SA_5",1.9,70,"y","LITTER","END","CLUMP",2
"DALTON","55_3",3,"SA_5",1.7,100,"y","EQSC","","IND",2
"DALTON","55_3",3,"BENE",0.5,95,"y","GRASS","","IND",2
"DALTON","55_3",3,"BENE",3.7,95,"n","MOSS","","IND",2
"DALTON","55_3",3,"BENE",0.7,0,"n","MOSS","","IND",2
"DALTON","55_3",3,"BENE",2.3,95,"n","LITTER","","IND",2
"DALTON","55_3",3,"BENE",3.1,80,"y","EQSC","","IND",2
"DALTON","55_3",3,"SA_5",2.4,65,"y","EQSC","","IND",2
"DALTON","55_3",3,"SA_5",1,95,"y","MOSS","START","CLUMP",2
"DALTON","55_3",3,"SA_5",1,95,"y","MOSS","","CLUMP",2
"DALTON","55_3",3,"SA_5",0.9,0,"n","MOSS","","CLUMP",2
"DALTON","55_3",3,"SA_5",1.5,0,"n","MOSS","","CLUMP",2
"DALTON","55_3",3,"SA_5",1.3,95,"y","MOSS","END","CLUMP",2
"DALTON","55_3",3,"SA_5",2.4,90,"y","EQSC","","IND",2
"DALTON","55_3",3,"SA_5",1.3,0,"n","EQSC","START","CLUMP",2
"DALTON","55_3",3,"SA_5",1.9,90,"y","EQSC","END","CLUMP",2
"DALTON","55_3",3,"SA_5",1.3,95,"y","EQSC","START","CLUMP",2
"DALTON","55_3",3,"SA_5",1.1,10,"y","EQSC","","CLUMP",2
"DALTON","55_3",3,"SA_5",1.3,80,"y","EQSC","","CLUMP",2
"DALTON","55_3",3,"SA_5",1.9,60,"y","EQSC","","CLUMP",2
"DALTON","55_3",3,"SA_5",1.4,40,"y","EQSC","","CLUMP",2
"DALTON","55_3",3,"SA_5",0.7,0,"n","EQSC","END","CLUMP",2
"DALTON","55_3",3,"BENE",0.5,100,"n","EQSC","START","CLUMP",2
"DALTON","55_3",3,"BENE",0.8,95,"y","EQSC","","CLUMP",2
"DALTON","55_3",3,"BENE",0.3,20,"n","EQSC","END","CLUMP",2
"DALTON","55_3",3,"BENE",2,0,"n","MOSS","","IND",2
"DALTON","55_3",3,"SA_5",1.1,40,"y","EQSC","START","CLUMP",2
"DALTON","55_3",3,"SA_5",1.6,95,"n","EQSC","","CLUMP",2
"DALTON","55_3",3,"SA_5",1.2,95,"n","EQSC","END","CLUMP",2
"DALTON","55_3",3,"SA_5",1.7,85,"y","EQSC","START","CLUMP",2
"DALTON","55_3",3,"SA_5",1.5,95,"y","EQSC","","CLUMP",2
"DALTON","55_3",3,"SA_5",0.4,0,"y","EQSC","","CLUMP",2
"DALTON","55_3",3,"SA_5",1.1,95,"n","EQSC","END","CLUMP",2
"DALTON","55_3",3,"BENE",3.1,0,"n","CHAN","","IND",2
